mx01.hcy.gov.jo,المجلس الأعلى للشباب,Higher Council for Youth
mx02.hcy.gov.jo,المجلس الأعلى للشباب,Higher Council for Youth
www.admhec.gov.jo,وحدة تنسيق القبول الموحد,Higher Education Admissions Coordination Unit
www.hudc.gov.jo,المؤسسة العامة للإسكان والتطوير الحضري,Housing and Urban Development Corporation
mx01.hudc.gov.jo,المؤسسة العامة للإسكان والتطوير الحضري,Housing and Urban Development Corporation
mx02.hudc.gov.jo,المؤسسة العامة للإسكان والتطوير الحضري,Housing and Urban Development Corporation
www.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
es.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
www.es.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
etax.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
www.etax.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
admin.etax.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
www.admin.etax.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
istdapp.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
www.istdapp.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
mx01.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
mx02.istd.gov.jo,دائرة ضريبة الدخل والمبيعات,Income and Sales Tax Department
www.cfs.gov.jo,دائرة ضريبة الدخل والمبيعات / نظام صرف الدعم الحكومي,Income and Sales Tax Department
www.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
db.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
et.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
mx01.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
mx02.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
mx1.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
mx2.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
mx3.ipa.gov.jo,معهد الادارة العامة,Institute of Public Administration
www.irc.gov.jo,هيئة التأمين,Insurance Commission
irc-server.irc.gov.jo,هيئة التأمين,Insurance Commission
irc-server2.irc.gov.jo,هيئة التأمين,Insurance Commission
www.jiacc.gov.jo,هيئة النزاهة ومكافحة الفساد,Integrity and Anti-Corruption Commission
mx01.jiacc.gov.jo,هيئة النزاهة ومكافحة الفساد,Integrity and Anti-Corruption Commission
mx02.jiacc.gov.jo,هيئة النزاهة ومكافحة الفساد,Integrity and Anti-Corruption Commission
www.jaec.gov.jo,هيئة الطاقة الذرية الأردنية,Jordan Atomic Energy Comission
exchsrv.jaec.gov.jo,هيئة الطاقة الذرية الأردنية,Jordan Atomic Energy Comission
mx01.jaec.gov.jo,هيئة الطاقة الذرية الأردنية,Jordan Atomic Energy Comission
mx02.jaec.gov.jo,هيئة الطاقة الذرية الأردنية,Jordan Atomic Energy Comission
www.nancej.gov.jo,المركز الأردني لتكنولوجيا النانو,Jordan Center for Nanotechnology
www.jcc.gov.jo,المؤسسة التعاونية الأردنية,Jordan Cooperative Corporation
mx01.jcc.gov.jo,المؤسسة التعاونية الأردنية,Jordan Cooperative Corporation
mx02.jcc.gov.jo,المؤسسة التعاونية الأردنية,Jordan Cooperative Corporation
www.customs.gov.jo,الجمارك الأردنية,Jordan Customs
asyw.customs.gov.jo,الجمارك الأردنية,Jordan Customs
asyw2.customs.gov.jo,الجمارك الأردنية,Jordan Customs
csuonline.customs.gov.jo,الجمارك الأردنية,Jordan Customs
intranet.customs.gov.jo,الجمارك الأردنية,Jordan Customs
jcd.customs.gov.jo,الجمارك الأردنية,Jordan Customs
mx01.customs.gov.jo,الجمارك الأردنية,Jordan Customs
mx02.customs.gov.jo,الجمارك الأردنية,Jordan Customs
retired.customs.gov.jo,الجمارك الأردنية,Jordan Customs
services.customs.gov.jo,الجمارك الأردنية,Jordan Customs
www.dic.gov.jo,مؤسسة ضمان الودائع,Jordan Deposit Insurance Corporation
conference.dic.gov.jo,مؤسسة ضمان الودائع,Jordan Deposit Insurance Corporation
mail.dic.gov.jo,مؤسسة ضمان الودائع,Jordan Deposit Insurance Corporation
mx01.dic.gov.jo,مؤسسة ضمان الودائع,Jordan Deposit Insurance Corporation
mx02.dic.gov.jo,مؤسسة ضمان الودائع,Jordan Deposit Insurance Corporation
www.id.gov.jo,المعهد الدبلوماسي الأردني,Jordan Diplomatic Institute
mail.id.gov.jo,المعهد الدبلوماسي الأردني,Jordan Diplomatic Institute
www.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
iiserver.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
iserver.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
mail.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
mail1.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
mx01.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
mx02.jedco.gov.jo,المؤسسة الأردنية لتطوير المشاريع الإقتصادية,Jordan Enterprise Development Corporation
www.jipa.gov.jo,معهد الإدارة العامة,Jordan Institute of Public Administration
mail.jism.gov.jo,مؤسسة المواصفات والمقاييس,Jordan Institute of Standards and Metrology
mx01.jism.gov.jo,مؤسسة المواصفات والمقاييس,Jordan Institute of Standards and Metrology
mx02.jism.gov.jo,مؤسسة المواصفات والمقاييس,Jordan Institute of Standards and Metrology
www.au.gov.jo,مؤسسة المواصفات والمقاييس,Jordan Institute of Standards and Metrology
www.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
crp.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
eservices.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
isa.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
mx01.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
mx02.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
reid.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
tender.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
vacancy.jic.gov.jo,هيئة الإستثمار,Jordan Investment Commission
www.jma.gov.jo,السلطة البحرية الأردنية,Jordan Maritime Authority
mail.jma.gov.jo,السلطة البحرية الأردنية,Jordan Maritime Authority
mx01.jma.gov.jo,السلطة البحرية الأردنية,Jordan Maritime Authority
mx02.jma.gov.jo,السلطة البحرية الأردنية,Jordan Maritime Authority
www.jmc.gov.jo,المجلس الطبي الأردني,Jordan Medical Council
gmeis.jmc.gov.jo,المجلس الطبي الأردني,Jordan Medical Council
mail.jmc.gov.jo,المجلس الطبي الأردني,Jordan Medical Council
mx01.jmc.gov.jo,المجلس الطبي الأردني,Jordan Medical Council
mx02.jmc.gov.jo,المجلس الطبي الأردني,Jordan Medical Council
www.jmd.gov.jo,دائرة الأرصاد الجوية,Jordan Meteorological Department
www.jometeo.gov.jo,دائرة الأرصاد الجوية,Jordan Meteorological Department
mx01.jometeo.gov.jo,دائرة الأرصاد الجوية,Jordan Meteorological Department
mx02.jometeo.gov.jo,دائرة الأرصاد الجوية,Jordan Meteorological Department
www.jnmi.gov.jo,المركز الوطني للمترولوجيا,Jordan National Metrology Institute
jnmiweb.jnmi.gov.jo,المركز الوطني للمترولوجيا,Jordan National Metrology Institute
www.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
Fmob.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
Fwx1.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
Petraftp.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
fmob.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
fwx1.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
mx01.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
mx02.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
petraftp.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
petramail.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
webmail.petra.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
www.petranews.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
fwx1.petranews.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
mail.petranews.gov.jo,وكالة الأنباء الأردنية,Jordan News Agency
www.jpd.gov.jo,دائرة الشراء الموحد,Jordan Procurement Department
mail.jpd.gov.jo,دائرة الشراء الموحد,Jordan Procurement Department
mx01.jpd.gov.jo,دائرة الشراء الموحد,Jordan Procurement Department
mx02.jpd.gov.jo,دائرة الشراء الموحد,Jordan Procurement Department
www.jrtv.gov.jo,مؤسسة الإذاعة والتلفزيون,Jordan Radio and Television Corporation
mail.jrtv.gov.jo,مؤسسة الإذاعة والتلفزيون,Jordan Radio and Television Corporation
mailgw.jrtv.gov.jo,مؤسسة الإذاعة والتلفزيون,Jordan Radio and Television Corporation
mx01.jrtv.gov.jo,مؤسسة الإذاعة والتلفزيون,Jordan Radio and Television Corporation
web.jrtv.gov.jo,مؤسسة الإذاعة والتلفزيون,Jordan Radio and Television Corporation
www.jrtr.gov.jo,مفاعل الأبحاث والتدريب الأردني,Jordan Research and Training Reactor
mx01.jrtr.gov.jo,مفاعل الأبحاث والتدريب الأردني,Jordan Research and Training Reactor
mx02.jrtr.gov.jo,مفاعل الأبحاث والتدريب الأردني,Jordan Research and Training Reactor
www.jsc.gov.jo,هيئة الأوراق المالية,Jordan Securities Commission
mail.jsc.gov.jo,هيئة الأوراق المالية,Jordan Securities Commission
mx01.jsc.gov.jo,هيئة الأوراق المالية,Jordan Securities Commission
mx02.jsc.gov.jo,هيئة الأوراق المالية,Jordan Securities Commission
old.jsc.gov.jo,هيئة الأوراق المالية,Jordan Securities Commission
webmail.jsc.gov.jo,هيئة الأوراق المالية,Jordan Securities Commission
www.visitjordan.gov.jo,هيئة تنشيط السياحة,Jordan Tourism Board
www.jva.gov.jo,سلطة وادي الأردن,Jordan Valley Authority
webmail.jva.gov.jo,سلطة وادي الأردن,Jordan Valley Authority
www.jordanembassyksa.gov.jo,السفارة الأردنية في السعودية,"Jordanian Embassy in Riyadh, Saudi Arabia"
www.jnc.gov.jo,المجلس التمريضي الأردني,Jordanian Nursing Council
mail.jnc.gov.jo,المجلس التمريضي الأردني,Jordanian Nursing Council
mx01.jnc.gov.jo,المجلس التمريضي الأردني,Jordanian Nursing Council
mx02.jnc.gov.jo,المجلس التمريضي الأردني,Jordanian Nursing Council
portals.jnc.gov.jo,المجلس التمريضي الأردني,Jordanian Nursing Council
www.jij.gov.jo,المعهد القضائي الأردني,Judicial Institute of Jordan
conference.jij.gov.jo,المعهد القضائي الأردني,Judicial Institute of Jordan
www.conference.jij.gov.jo,المعهد القضائي الأردني,Judicial Institute of Jordan
mail.jij.gov.jo,المعهد القضائي الأردني,Judicial Institute of Jordan
mx01.jij.gov.jo,المعهد القضائي الأردني,Judicial Institute of Jordan
mx02.jij.gov.jo,المعهد القضائي الأردني,Judicial Institute of Jordan
www.jrms.gov.jo,مدينة الحسين الطبية,King Hussein Medical Center
autodiscover.jrms.gov.jo,مدينة الحسين الطبية,King Hussein Medical Center
isa.jrms.gov.jo,مدينة الحسين الطبية,King Hussein Medical Center
mail.jrms.gov.jo,مدينة الحسين الطبية,King Hussein Medical Center
registration.jrms.gov.jo,مدينة الحسين الطبية,King Hussein Medical Center
www.registration.jrms.gov.jo,مدينة الحسين الطبية,King Hussein Medical Center
www.knowledgestation.gov.jo,مشروع محطات المعرفة,Knowledge Stations
www.ks.gov.jo,مشروع محطات المعرفة,Knowledge Stations
mx01.ks.gov.jo,مشروع محطات المعرفة,Knowledge Stations
mx02.ks.gov.jo,مشروع محطات المعرفة,Knowledge Stations
supplies.ks.gov.jo,مشروع محطات المعرفة,Knowledge Stations
www.ptrc.gov.jo,هيئة تنظيم النقل البري,Land Transport Regulatory Commission
ftp.ptrc.gov.jo,هيئة تنظيم النقل البري,Land Transport Regulatory Commission
mx1.ptrc.gov.jo,هيئة تنظيم النقل البري,Land Transport Regulatory Commission
mx2.ptrc.gov.jo,هيئة تنظيم النقل البري,Land Transport Regulatory Commission
new.ptrc.gov.jo,هيئة تنظيم النقل البري,Land Transport Regulatory Commission
www.ltrc.gov.jo,هيئة تنظيم النقل البري,Land Transport Regulatory Commission
